created_at	lat	long
2019-09-10 18:09:00	33.64724	-86.85709
2019-09-10 18:09:00	35.067653	-89.904037
2019-09-10 16:08:00	34.135788	-117.552976
2019-09-10 19:08:00	28.56115	-81.33964
2019-09-10 16:05:00	34.04465	-117.2039
2019-09-10 16:07:00	33.10428	-117.185
2019-09-10 18:06:00	33.468546	-86.727631
2019-09-10 16:06:00	34.12643	-117.7772
2019-09-10 16:06:00	34.126992	-117.230828
2019-09-10 16:06:00	34.18116	-117.4146
2019-09-10 19:06:00	33.9398264620691	-84.2142776486978
2019-09-10 18:02:00	31.222	-85.89383
2019-09-10 16:05:00	33.98047	-117.316
2019-09-10 16:05:00	34.125486	-117.270011
2019-09-10 18:05:00	32.4724727	-90.1592971
2019-09-10 18:05:00	32.4724727	-90.1592971
2019-09-10 16:05:00	34.028717	-117.07131
2019-09-10 18:04:00	33.60957	-86.82114
2019-09-10 19:04:00	28.06302	-81.50685
2019-09-10 18:04:00	30.20365	-85.82815
2019-09-10 19:03:00	25.6050845057294	-80.3563322852688
2019-09-10 18:03:00	35.211367	-89.911951
2019-09-10 18:03:00	30.93037	-88.5696
2019-09-10 16:03:00	34.174405	-117.292371
2019-09-10 16:03:00	33.965169	-117.385009
2019-09-10 16:02:00	34.03016	-117.7396
2019-09-10 17:39:00	32.607153	-85.45361
2019-09-10 18:02:00	32.62741	-85.40488
2019-09-10 18:02:00	30.8332	-86.55637
2019-09-10 18:02:00	33.611626	-86.599609
2019-09-10 18:02:00	31.2470241117189	-85.4180103456867
2019-09-10 18:01:00	35.21746	-89.89342
2019-09-10 15:58:00	33.908652	-117.492494
2019-09-10 15:57:00	33.82802	-117.5568
2019-09-10 17:57:00	34.28837	-88.78389
2019-09-10 18:57:00	33.517251	-84.671848
2019-09-10 18:57:00	28.225221	-81.427054
2019-09-10 15:56:00	33.14851	-117.3053
2019-09-10 18:56:00	25.64995	-80.36568
2019-09-10 18:56:00	26.63956	-80.05441
2019-09-10 18:55:00	27.9329421	-81.990954
2019-09-10 15:54:00	34.02554	-117.6475
2019-09-10 18:55:00	34.2230769226528	-85.2182572042755
2019-09-10 18:55:00	33.498491	-84.186622
2019-09-10 18:54:00	34.007664	-84.706437
2019-09-10 18:54:00	33.425017	-84.395459
2019-09-10 15:53:00	33.988916	-117.378055
2019-09-10 17:53:00	32.44451	-90.83239
2019-09-10 18:53:00	28.183291	-82.313485
